datetime,open,high,low,close,volume
2026-02-17 12:35:00,1970.33,1975.64,1970.33,1975.01,0
2026-02-17 12:40:00,1973.88,1974.08,1973.88,1973.98,0
2026-02-17 12:45:00,1973.61,1973.61,1972.24,1972.24,255879168
2026-02-17 12:50:00,1971.67,1971.67,1969.70,1969.91,0
2026-02-17 12:55:00,1970.40,1970.56,1967.29,1967.29,0
2026-02-17 13:00:00,1968.38,1969.36,1966.73,1966.73,0
2026-02-17 13:05:00,1965.80,1974.08,1965.39,1974.08,0
2026-02-17 13:10:00,1974.33,1980.35,1974.33,1979.50,0
2026-02-17 13:15:00,1979.43,1979.43,1977.31,1977.36,0
2026-02-17 13:20:00,1977.86,1984.41,1977.86,1984.41,0
2026-02-17 13:25:00,1987.76,1987.76,1982.79,1982.79,28805120
2026-02-17 13:30:00,1982.68,1982.68,1981.51,1981.51,0
2026-02-17 13:35:00,1982.72,1984.07,1982.72,1984.07,140122112
2026-02-17 13:40:00,1982.56,1982.56,1981.44,1982.47,0
2026-02-17 13:45:00,1982.34,1982.41,1981.09,1981.18,0
2026-02-17 13:50:00,1981.84,1995.89,1981.84,1992.42,0
2026-02-17 13:55:00,1993.53,1993.53,1989.27,1989.27,0
2026-02-17 14:00:00,1989.60,1991.08,1988.51,1988.51,0
2026-02-17 14:05:00,1992.63,2000.89,1992.63,1995.77,31674368
2026-02-17 14:10:00,1994.27,1994.88,1994.27,1994.88,98709504
2026-02-17 14:15:00,1994.48,1994.48,1990.49,1990.49,0
2026-02-17 14:20:00,1991.28,1991.28,1988.69,1988.69,0
2026-02-17 14:25:00,1987.94,1990.14,1987.94,1990.14,3270656
2026-02-17 14:30:00,1988.45,1988.45,1986.53,1988.39,0
2026-02-17 14:35:00,1991.71,1991.71,1976.22,1976.22,223023104
2026-02-17 14:40:00,1969.47,1971.21,1963.01,1963.01,0
2026-02-17 14:45:00,1958.29,1958.29,1950.07,1954.98,345524224
2026-02-17 14:50:00,1950.91,1951.70,1945.42,1945.42,143761408
2026-02-17 14:55:00,1946.47,1949.09,1945.95,1947.71,348569600
2026-02-17 15:00:00,1949.48,1951.91,1949.48,1950.83,0
2026-02-17 15:05:00,1950.48,1954.67,1947.04,1954.67,57856000
2026-02-17 15:10:00,1955.60,1956.96,1955.60,1956.50,147333120
2026-02-17 15:15:00,1953.56,1961.40,1951.58,1961.40,25884672
2026-02-17 15:20:00,1964.11,1964.11,1955.96,1955.96,0
2026-02-17 15:25:00,1956.33,1956.33,1949.45,1950.51,0
2026-02-17 15:30:00,1950.13,1950.13,1943.26,1943.26,90451968
2026-02-17 15:35:00,1945.64,1950.75,1945.64,1950.75,3106816
2026-02-17 15:40:00,1949.20,1951.07,1949.20,1951.07,62216192
2026-02-17 15:45:00,1953.02,1959.24,1953.02,1957.57,0
2026-02-17 15:50:00,1958.30,1963.97,1958.30,1963.97,12365824
2026-02-17 15:55:00,1966.42,1966.42,1964.82,1966.24,55568384
2026-02-17 16:00:00,1967.30,1988.12,1967.30,1985.36,0
2026-02-17 16:05:00,1985.70,1989.75,1985.70,1989.75,0
2026-02-17 16:10:00,1988.37,1989.91,1985.94,1989.91,368476160
2026-02-17 16:15:00,1988.13,1991.07,1988.13,1988.77,27144192
2026-02-17 16:20:00,1992.79,1992.79,1985.65,1985.99,85215232
2026-02-17 16:25:00,1987.24,1988.14,1984.85,1984.85,0
2026-02-17 16:30:00,1982.43,1989.19,1982.23,1989.19,251471872
2026-02-17 16:35:00,1996.26,2007.82,1996.26,2004.11,92223488
2026-02-17 16:40:00,2003.82,2003.82,1993.66,1993.66,71587840
2026-02-17 16:45:00,1991.96,1991.96,1985.57,1985.57,137627648
2026-02-17 16:50:00,1983.81,1986.61,1983.81,1986.61,0
2026-02-17 16:55:00,1985.89,1988.20,1979.70,1979.70,184709120
2026-02-17 17:00:00,1979.50,1981.19,1978.67,1981.19,0
2026-02-17 17:05:00,1978.23,1982.06,1978.23,1981.33,0
2026-02-17 17:10:00,1967.17,1967.17,1959.54,1959.54,0
2026-02-17 17:15:00,1964.95,1967.62,1964.95,1967.62,88559616
2026-02-17 17:20:00,1969.77,1969.77,1966.53,1966.53,42403840
2026-02-17 17:25:00,1968.39,1972.27,1968.39,1971.37,151617536
2026-02-17 17:30:00,1972.68,1972.68,1967.06,1967.06,0
2026-02-17 17:35:00,1966.25,1969.88,1966.25,1969.88,36636672
2026-02-17 17:40:00,1965.04,1965.04,1959.84,1959.84,1310720
2026-02-17 17:45:00,1959.80,1962.51,1955.58,1962.51,72101888
2026-02-17 17:50:00,1963.52,1963.52,1958.08,1958.08,55730176
2026-02-17 17:55:00,1959.43,1963.85,1959.43,1963.85,147427328
2026-02-17 18:00:00,1964.19,1964.19,1963.18,1963.18,19679232
2026-02-17 18:05:00,1963.89,1963.89,1962.53,1963.34,0
2026-02-17 18:10:00,1965.45,1965.45,1964.30,1964.30,0
2026-02-17 18:15:00,1967.42,1967.42,1965.25,1965.25,34048000
2026-02-17 18:20:00,1964.05,1989.03,1964.05,1989.03,0
2026-02-17 18:25:00,1986.41,1988.22,1983.60,1988.22,256604160
2026-02-17 18:30:00,1988.52,1990.63,1988.52,1990.63,0
2026-02-17 18:35:00,1990.72,1993.12,1987.79,1992.46,211021824
2026-02-17 18:40:00,1993.51,2004.51,1993.51,2001.91,166920192
2026-02-17 18:45:00,2001.47,2001.47,1996.87,1996.87,0
2026-02-17 18:50:00,1997.68,1997.87,1997.68,1997.87,101113856
2026-02-17 18:55:00,1998.95,2003.56,1998.95,2000.77,68323328
2026-02-17 19:00:00,1999.06,1999.06,1998.63,1998.82,0
2026-02-17 19:05:00,2000.41,2001.70,2000.06,2000.36,66471936
2026-02-17 19:10:00,2001.66,2007.97,2001.66,2007.97,183498752
2026-02-17 19:15:00,2012.37,2012.37,2009.60,2009.60,133222400
2026-02-17 19:20:00,2009.42,2010.53,2009.42,2010.11,12087296
2026-02-17 19:25:00,2009.78,2009.78,2002.52,2002.52,81250304
2026-02-17 19:30:00,1999.84,1999.84,1998.70,1998.70,50528256
2026-02-17 19:35:00,2002.88,2002.88,1996.56,1996.56,98715648
2026-02-17 19:40:00,1998.34,2000.53,1998.34,2000.53,44521472
2026-02-17 19:45:00,2002.95,2003.32,2002.19,2002.57,0
2026-02-17 19:50:00,2001.56,2001.56,1997.93,1998.45,2832384
2026-02-17 19:55:00,1999.94,2001.49,1998.77,1998.77,64618496
2026-02-17 20:00:00,1997.66,1998.91,1997.66,1998.43,100265984
2026-02-17 20:05:00,1996.00,1996.00,1993.14,1993.14,0
2026-02-17 20:10:00,1993.27,1994.54,1993.10,1993.10,24260608
2026-02-17 20:15:00,1992.89,1994.54,1991.53,1991.53,55314432
2026-02-17 20:20:00,1990.72,1992.43,1990.72,1991.89,0
2026-02-17 20:25:00,1992.76,1992.76,1992.34,1992.51,0
2026-02-17 20:30:00,1994.98,1994.98,1987.83,1991.06,76029952
2026-02-17 20:35:00,1993.30,1993.30,1990.36,1990.36,226031616
2026-02-17 20:40:00,1999.51,1999.51,1999.43,1999.43,0
2026-02-17 20:45:00,1998.73,1998.73,1994.90,1995.92,19560448
2026-02-17 20:50:00,1995.97,1995.97,1994.63,1995.79,2682880
2026-02-17 20:55:00,1995.80,1996.16,1994.39,1994.39,122597376
2026-02-17 21:00:00,1994.94,1994.94,1992.83,1994.14,0
2026-02-17 21:05:00,1993.66,1994.48,1992.35,1994.48,0
2026-02-17 21:10:00,1993.51,1999.32,1993.51,1999.32,17362944
2026-02-17 21:15:00,1999.99,2001.00,1998.64,1998.64,18208768
2026-02-17 21:20:00,1995.30,1995.71,1994.49,1994.49,0
2026-02-17 21:25:00,1993.12,1995.22,1993.12,1995.22,0
2026-02-17 21:30:00,1993.44,1993.81,1993.44,1993.81,132374528
2026-02-17 21:35:00,1994.12,1994.74,1993.45,1993.70,7168000
2026-02-17 21:40:00,1993.47,1995.70,1993.47,1995.70,16406528
2026-02-17 21:45:00,1995.60,1996.86,1995.31,1996.86,0
2026-02-17 21:50:00,1997.00,1997.02,1996.48,1997.02,0
2026-02-17 21:55:00,1996.90,1999.06,1996.90,1999.06,143869952
2026-02-17 22:00:00,1999.03,1999.04,1997.56,1999.04,0
2026-02-17 22:05:00,1998.47,1998.47,1996.13,1998.30,0
2026-02-17 22:10:00,1997.60,1998.61,1997.60,1998.61,0
2026-02-17 22:15:00,1999.54,2000.05,1998.70,2000.05,0
2026-02-17 22:20:00,2000.73,2000.73,1998.82,1998.83,0
2026-02-17 22:25:00,1998.83,1998.88,1998.38,1998.88,155873280
2026-02-17 22:30:00,2000.35,2001.61,1999.77,2001.61,10942464
2026-02-17 22:35:00,2000.77,2001.82,2000.77,2001.68,0
2026-02-17 22:40:00,2000.79,2000.79,1997.94,1997.94,15822848
2026-02-17 22:45:00,1998.63,1999.55,1998.63,1999.44,0
2026-02-17 22:50:00,1997.89,1998.75,1992.76,1992.76,0
2026-02-17 22:55:00,1993.65,1993.65,1992.97,1993.59,105439232
2026-02-17 23:00:00,1992.36,1992.68,1992.23,1992.68,0
2026-02-17 23:05:00,1992.47,1994.07,1990.28,1990.28,0
2026-02-17 23:10:00,1990.77,1990.96,1989.96,1989.96,0
2026-02-17 23:15:00,1991.00,1994.12,1991.00,1994.11,6008832
2026-02-17 23:20:00,1994.81,1996.55,1994.81,1995.32,64565248
2026-02-17 23:25:00,1994.74,1995.04,1992.38,1992.38,2043904
2026-02-17 23:30:00,1992.00,1992.00,1991.06,1991.06,0
2026-02-17 23:35:00,1991.07,1993.77,1991.07,1991.60,11239424
2026-02-17 23:40:00,1992.17,1994.03,1992.17,1993.87,100122624
2026-02-17 23:45:00,1993.43,1993.43,1992.70,1992.70,2953216
2026-02-17 23:50:00,1990.41,1993.51,1990.41,1992.69,0
2026-02-17 23:55:00,1992.06,1992.88,1992.06,1992.53,160253952
2026-02-18 00:00:00,1991.53,1994.14,1991.53,1994.14,0
2026-02-18 00:05:00,1992.56,1994.77,1992.56,1994.28,0
2026-02-18 00:10:00,1995.22,1995.23,1995.02,1995.23,31731712
2026-02-18 00:15:00,1995.42,1995.42,1993.80,1994.51,30300160
2026-02-18 00:20:00,1994.73,1995.53,1994.73,1995.01,0
2026-02-18 00:25:00,1993.22,1993.22,1989.58,1991.28,0
2026-02-18 00:30:00,1990.93,1991.80,1990.91,1991.80,0
2026-02-18 00:35:00,1993.00,1993.63,1992.88,1993.63,161738752
2026-02-18 00:40:00,1994.26,1994.67,1993.32,1993.32,10160128
2026-02-18 00:45:00,1991.88,1991.88,1983.85,1985.67,0
2026-02-18 00:50:00,1984.38,1984.38,1980.88,1980.88,24967168
2026-02-18 00:55:00,1981.04,1981.72,1981.04,1981.29,121757696
2026-02-18 01:00:00,1981.12,1982.56,1978.88,1978.88,9359360
2026-02-18 01:05:00,1975.75,1975.85,1972.57,1972.57,0
2026-02-18 01:10:00,1971.23,1973.23,1971.23,1973.23,0
2026-02-18 01:15:00,1973.52,1975.50,1973.52,1974.99,41179136
2026-02-18 01:20:00,1976.13,1977.17,1976.13,1977.17,26546176
2026-02-18 01:25:00,1977.05,1977.40,1973.58,1973.58,97853440
2026-02-18 01:30:00,1973.44,1973.44,1971.80,1972.77,0
2026-02-18 01:35:00,1969.08,1970.89,1969.08,1970.89,41689088
2026-02-18 01:40:00,1970.31,1976.78,1969.51,1976.78,108793856
2026-02-18 01:45:00,1977.00,1977.02,1976.30,1976.30,0
2026-02-18 01:50:00,1976.52,1977.27,1976.44,1976.44,58855424
2026-02-18 01:55:00,1975.14,1976.44,1975.14,1976.44,75849728
2026-02-18 02:00:00,1976.89,1981.74,1976.89,1981.74,0
2026-02-18 02:05:00,1980.83,1984.81,1980.79,1984.78,0
2026-02-18 02:10:00,1988.33,1988.33,1984.16,1984.16,103766016
2026-02-18 02:15:00,1984.33,1985.49,1984.33,1985.34,0
2026-02-18 02:20:00,1983.51,1985.11,1983.51,1985.11,0
2026-02-18 02:25:00,1983.56,1984.33,1983.56,1984.33,101597184
2026-02-18 02:30:00,1982.78,1987.51,1982.78,1987.51,33861632
2026-02-18 02:35:00,1987.46,1990.89,1987.46,1990.24,9910272
2026-02-18 02:40:00,1990.45,1990.48,1989.95,1989.95,48750592
2026-02-18 02:45:00,1989.91,1989.91,1987.28,1987.45,0
2026-02-18 02:50:00,1987.81,1987.99,1987.59,1987.59,0
2026-02-18 02:55:00,1987.63,1987.80,1987.12,1987.36,133482496
2026-02-18 03:00:00,1986.99,1988.36,1986.99,1988.36,0
2026-02-18 03:05:00,1989.59,1989.59,1987.04,1987.65,0
2026-02-18 03:10:00,1986.82,1987.73,1986.58,1987.73,0
2026-02-18 03:15:00,1987.73,1990.34,1987.73,1990.34,538624
2026-02-18 03:20:00,1988.45,1990.08,1988.34,1990.08,75003904
2026-02-18 03:25:00,1990.81,1993.44,1990.81,1993.44,0
2026-02-18 03:30:00,1993.24,1996.10,1993.24,1996.10,0
2026-02-18 03:35:00,1995.69,1997.72,1995.69,1996.70,186396672
2026-02-18 03:40:00,1996.44,1997.40,1996.44,1997.40,65974272
2026-02-18 03:45:00,1996.91,1996.91,1995.85,1996.66,0
2026-02-18 03:50:00,1997.20,1998.09,1997.20,1998.09,34170880
2026-02-18 03:55:00,1999.10,1999.10,1997.37,1997.69,31936512
2026-02-18 04:00:00,1996.56,1996.56,1994.52,1994.62,0
2026-02-18 04:05:00,1994.45,1994.65,1993.76,1994.65,0
2026-02-18 04:10:00,1997.09,2001.19,1997.09,1997.71,15075328
2026-02-18 04:15:00,1996.46,1997.74,1996.46,1997.74,0
2026-02-18 04:20:00,1998.72,1998.95,1995.41,1995.41,0
2026-02-18 04:25:00,1996.29,1996.29,1995.46,1996.11,300374016
2026-02-18 04:30:00,1995.89,1996.60,1995.83,1996.60,0
2026-02-18 04:35:00,1996.79,1996.79,1993.69,1994.06,0
2026-02-18 04:40:00,1994.54,1994.54,1993.74,1993.74,7036928
2026-02-18 04:45:00,1993.54,1994.29,1992.66,1994.29,25397248
2026-02-18 04:50:00,1994.75,1995.14,1994.74,1995.14,1638400
2026-02-18 04:55:00,1998.36,1998.42,1997.58,1997.58,0
2026-02-18 05:00:00,1997.58,1998.22,1997.58,1998.22,0
2026-02-18 05:05:00,1996.96,1997.54,1996.77,1997.54,0
2026-02-18 05:10:00,1996.85,1999.27,1996.78,1999.27,102240256
2026-02-18 05:15:00,1998.66,1999.30,1997.97,1997.97,0
2026-02-18 05:20:00,1999.81,1999.81,1999.01,1999.25,0
2026-02-18 05:25:00,2000.98,2000.98,1998.33,1998.33,0
2026-02-18 05:30:00,1997.10,1997.53,1995.55,1995.55,0
2026-02-18 05:35:00,1996.25,1998.03,1996.25,1998.03,0
2026-02-18 05:40:00,1999.19,1999.19,1997.79,1997.79,0
2026-02-18 05:45:00,1997.91,1999.91,1997.38,1999.91,0
2026-02-18 05:50:00,1996.68,1997.29,1996.68,1997.29,85635072
2026-02-18 05:55:00,1996.24,1996.24,1995.88,1995.99,8067072
2026-02-18 06:00:00,1995.66,1995.66,1995.23,1995.62,0
2026-02-18 06:05:00,1996.03,1998.69,1996.03,1998.69,3751936
2026-02-18 06:10:00,1998.04,1999.43,1998.04,1999.43,0
2026-02-18 06:15:00,1999.19,1999.22,1998.32,1998.32,104509440
2026-02-18 06:20:00,1998.14,1998.95,1998.14,1998.95,0
2026-02-18 06:25:00,2001.72,2004.28,2001.01,2003.74,0
2026-02-18 06:30:00,2004.01,2004.53,2002.67,2002.67,9529344
2026-02-18 06:35:00,2002.06,2003.92,2002.06,2003.92,3672064
2026-02-18 06:40:00,2002.84,2004.40,2002.84,2004.40,160147456
2026-02-18 06:45:00,2004.26,2006.45,2004.26,2005.01,22484992
2026-02-18 06:50:00,2004.42,2004.42,2002.80,2002.80,0
2026-02-18 06:55:00,2002.46,2002.46,2001.56,2001.75,0
2026-02-18 07:00:00,2001.78,2003.22,2001.78,2003.20,0
2026-02-18 07:05:00,2003.08,2003.08,2001.83,2002.60,22480896
2026-02-18 07:10:00,2002.45,2002.45,1999.66,1999.66,84987904
2026-02-18 07:15:00,1999.71,1999.71,1998.74,1998.74,22687744
2026-02-18 07:20:00,1998.95,1998.95,1996.45,1996.45,0
2026-02-18 07:25:00,1997.36,1997.83,1997.36,1997.83,85211136
2026-02-18 07:30:00,1998.35,1999.68,1998.35,1999.52,46471168
2026-02-18 07:35:00,2000.23,2004.88,2000.23,2004.88,890880
2026-02-18 07:40:00,2007.59,2007.59,2006.03,2006.03,17121280
2026-02-18 07:45:00,2011.74,2019.20,2011.74,2019.20,116918272
2026-02-18 07:50:00,2018.84,2018.84,2018.03,2018.03,51290112
2026-02-18 07:55:00,2017.82,2017.82,2017.09,2017.09,136548352
2026-02-18 08:00:00,2017.18,2018.52,2017.18,2018.13,0
2026-02-18 08:05:00,2018.21,2018.91,2018.21,2018.32,0
2026-02-18 08:10:00,2018.09,2020.25,2017.12,2017.12,40038400
2026-02-18 08:15:00,2017.50,2027.01,2017.50,2027.01,0
2026-02-18 08:20:00,2025.11,2027.16,2024.38,2026.28,0
2026-02-18 08:25:00,2031.37,2035.68,2030.00,2030.00,287121408
2026-02-18 08:30:00,2028.86,2028.86,2025.98,2025.98,62097408
2026-02-18 08:35:00,2025.42,2025.42,2021.59,2021.59,0
2026-02-18 08:40:00,2021.37,2022.60,2021.37,2022.60,108705792
2026-02-18 08:45:00,2021.18,2022.80,2021.18,2022.80,18296832
2026-02-18 08:50:00,2022.08,2022.08,2019.73,2020.02,19808256
2026-02-18 08:55:00,2019.82,2019.82,2019.28,2019.68,0
2026-02-18 09:00:00,2019.55,2019.82,2018.05,2018.05,0
2026-02-18 09:05:00,2017.45,2018.86,2017.25,2017.25,0
2026-02-18 09:10:00,2017.73,2019.82,2017.73,2019.82,0
2026-02-18 09:15:00,2019.17,2019.17,2018.07,2018.07,0
2026-02-18 09:20:00,2018.79,2019.08,2018.70,2019.08,0
